"ano";"tipo_de_emenda";"autor_da_emenda";"numero_da_emenda";"localidade_do_gasto_regionalizacao";"funcao";"subfuncao";"programa_orcamentario";"acao_orcamentaria";"plano_orcamentario";"codigo_da_emenda";"valor_empenhado";"valor_liquidado";"valor_pago";"valor_restos_a_pagar_inscritos";"valor_restos_a_pagar_cancelados";"valor_restos_a_pagar_pagos";"x18";"autor_sanitized";"match_parlamentar";"nome_civil";"partido";"tipo"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ALESSANDRO VIEIRA";"0016";"SERGIPE (UF)";"Assistência social";"Assistência comunitária";"5134 - CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"21FR - APOIO E ACOLHIMENTO OBJETIVANDO A REINSERCAO DE USUARIOS E DEPENDENTES DE ALCOOL E DROGAS";"APOIO E ACOLHIMENTO OBJETIVANDO A REINSERCAO DE USUARIOS E DEPENDENTES DE ALCOOL E DROGAS";202441440016;1800000;0;0;NA;0;0;NA;"ALESSANDRO VIEIRA";"ALESSANDRO VIEIRA";NA;"MDB";"senador"
2024;"Emenda Individual - Transferências Especiais";"ROMARIO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";202437990004;1800000;1800000;1800000;NA;0;0;NA;"ROMARIO";"ROMARIO";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"EDUARDO GOMES";"0010";"TOCANTINS (UF)";"Defesa nacional";"Assistência comunitária";"6111 - COOPERACAO DA DEFESA PARA O DESENVOLVIMENTO NACIONAL";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE - DESPESAS DIVERSAS";202441860010;1800000;0;0;NA;0;0;NA;"EDUARDO GOMES";"EDUARDO GOMES";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"BACELAR";"0001";"BAHIA (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";202430510001;1800000;0;0;NA;0;0;NA;"BACELAR";"BACELAR";"JOAO CARLOS BACELAR BATISTA";"PV";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202419970004;1800585;3e+05;3e+05;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE PAULO DA SILVA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202419970004;1800585;3e+05;3e+05;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE ALVES DE OLIVEIRA JUNIOR";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"TABATA AMARAL";"0006";"SÃO PAULO (UF)";"Saúde";"Desenvolvimento científico";"5120 - PESQUISA, DESENVOLVIMENTO, INOVACAO, PRODUCAO E AVALIACAO DE TECNOLOGIAS EM SAUDE";"21BF - PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO EM SAUDE";"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO EM SAUDE - DESPESAS DIVERSAS";202441320006;1802402;0;0;NA;0;0;NA;"TABATA AMARAL";"TABATA AMARAL";"TABATA CLAUDIA AMARAL DE PONTES";"PSB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ALFREDINHO";"0010";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202442580010;1804490;1804490;1804490;NA;0;0;NA;"ALFREDINHO";"ALFREDINHO";"ALFREDO ALVES CAVALCANTE";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ABILIO BRUNINI";"0007";"CUIABÁ - MT";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA";"APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS";202442900007;1814066,14;0;0;NA;0;0;NA;"ABILIO BRUNINI";"LUIZA ERUNDINA";"LUIZA ERUNDINA DE SOUSA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"AMOM MANDEL";"0019";"AMAZONAS (UF)";"Direitos da cidadania";"Direitos individuais, coletivos e difusos";"5115 - PROMOCAO DO ACESSO A JUSTICA E DA DEFESA DOS DIREITOS";"21F0 - DEMOCRATIZACAO DO ACESSO A JUSTICA E A CIDADANIA";"DEMOCRATIZACAO DO ACESSO A JUSTICA E A CIDADANIA - DESPESAS DIVERSAS";202442990019;1819000;0;0;NA;0;0;NA;"AMOM MANDEL";"AMOM MANDEL";"AMOM MANDEL LINS FILHO";"CIDADANIA";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ADRIANO DO BALDY";"0003";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202439000003;1821868;1471871;1471871;NA;0;0;NA;"ADRIANO BALDY";"ADRIANO BALDY";"ADRIANO ANTÔNIO AVELAR";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CARLOS PORTINHO";"0014";"RIO DE JANEIRO (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";202442100014;1823000;0;0;NA;0;0;NA;"CARLOS PORTINHO";"CARLOS PORTINHO";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CAMILA JARA";"0019";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202443180019;1832999;1178236;1178236;NA;0;0;NA;"CAMILA JARA";"CAMILA JARA";"CAMILA BAZACHI JARA MARZOCHI";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ZEQUINHA MARINHO";"0007";"PARÁ (UF)";"Urbanismo";"Assistência comunitária";"2317 - DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL";"00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS";202441820007;1834060;483760;457752,73;NA;0;0;NA;"ZEQUINHA MARINHO";"ZEQUINHA MARINHO";NA;"PODEMOS";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LIDICE DA MATA";"0025";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202424680025;1836088;1486198;1486198;NA;0;0;NA;"LIDICE MATA";"LIDICE MATA";"LÍDICE DA MATA E SOUZA";"PSB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DR. JAZIEL";"0014";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202439610014;1838825;1838825;1838825;NA;0;0;NA;"JAZIEL";"JAZIEL";"JAZIEL PEREIRA DE SOUSA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"PASTOR HENRIQUE VIEIRA";"0004";"Nacional";"Saúde";"Desenvolvimento científico";"5120 - PESQUISA, DESENVOLVIMENTO, INOVACAO, PRODUCAO E AVALIACAO DE TECNOLOGIAS EM SAUDE";"21BF - PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO EM SAUDE";"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E INOVACAO EM SAUDE - DESPESAS DIVERSAS";202444420004;1850000;140000;1e+05;NA;0;0;NA;"HENRIQUE VIEIRA";"HENRIQUE VIEIRA";"HENRIQUE DOS SANTOS VIEIRA LIMA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"PASTOR HENRIQUE VIEIRA";"0018";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";202444420018;1850000;0;0;NA;0;0;NA;"HENRIQUE VIEIRA";"HENRIQUE VIEIRA";"HENRIQUE DOS SANTOS VIEIRA LIMA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"NATALIA BONAVIDES";"0015";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202441630015;1850000;1850000;1850000;NA;0;0;NA;"NATALIA BONAVIDES";"NATALIA BONAVIDES";"NATÁLIA BASTOS BONAVIDES";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ROSANA VALLE";"0004";"SÃO PAULO (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";202441710004;1850000;0;0;NA;0;0;NA;"ROSANA VALLE";"ROSANA VALLE";"ROSANA DE OLIVEIRA VALLE";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"COBALCHINI";"0004";"CAÇADOR - SC";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202443250004;1850000;1850000;1850000;NA;0;0;NA;"COBALCHINI";"COBALCHINI";"VALDIR VITAL COBALCHINI";"MDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ADILSON BARROSO";"0006";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202442920006;1850000;1850000;1850000;NA;0;0;NA;"ADILSON BARROSO";"ADILSON BARROSO";"ADILSON BARROSO OLIVEIRA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ANDRE FIGUEIREDO";"0008";"CEARÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202420830008;1870000;0;0;NA;0;0;NA;"ANDRE FIGUEIREDO";"ANDRE FIGUEIREDO";"ANDRÉ PEIXOTO FIGUEIREDO LIMA";"PDT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JUNIO AMARAL";"0007";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202439240007;1880000;1880000;1880000;NA;0;0;NA;"JUNIO AMARAL";"JUNIO AMARAL";"GERALDO JUNIO DO AMARAL";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"BEBETO";"0001";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";202443120001;1885000;0;0;NA;0;0;NA;"BEBETO";"BEBETO";"Carlos Roberto Rodrigues";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO JUNIOR";"0006";"PARANÃ - TO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202437750006;1887023;0;0;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE PAULO DA SILVA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO JUNIOR";"0006";"PARANÃ - TO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202437750006;1887023;0;0;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE ALVES DE OLIVEIRA JUNIOR";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO JUNIOR";"0007";"SANTA TEREZA DO TOCANTINS - TO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202437750007;1887023;0;0;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE PAULO DA SILVA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO JUNIOR";"0007";"SANTA TEREZA DO TOCANTINS - TO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202437750007;1887023;0;0;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE ALVES DE OLIVEIRA JUNIOR";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"MARCIO BITTAR";"0015";"MANOEL URBANO - AC";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202440780015;1889450;0;0;NA;0;0;NA;"MARCIO BITTAR";"MARCIO BITTAR";NA;"UNIÃO";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JOSE MEDEIROS";"0004";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202441530004;1897946;1897946;1897946;NA;0;0;NA;"JOSE MEDEIROS";"JOSE MEDEIROS";"JOSE ANTONIO DOS SANTOS MEDEIROS";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"GILVAN DA FEDERAL";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202443840004;1898775;284154;284154;NA;0;0;NA;"GILVAN FEDERAL";"GILVAN FEDERAL";"GILVAN AGUIAR COSTA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUCAS REDECKER";"0001";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202440330001;1899710;1049710;1049710;NA;0;0;NA;"LUCAS REDECKER";"LUCAS REDECKER";"LUCAS BELLO REDECKER";"PSDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"FABIANO CONTARATO";"0015";"ESPÍRITO SANTO (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";202441800015;1899956,8;0;0;NA;0;0;NA;"FABIANO CONTARATO";"FABIANO CONTARATO";NA;"PT";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VINICIUS CARVALHO";"0010";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202425170010;1899974;399974;399974;NA;0;0;NA;"VINICIUS CARVALHO";"VINICIUS CARVALHO";"VINICIUS RAPOZO DE CARVALHO";"REPUBLICANOS";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"MARANGONI";"0006";"MÚLTIPLO";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA";"APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS";202444150006;1899999,98;0;0;NA;0;0;NA;"MARANGONI";"MARANGONI";"FERNANDO JOSE DE SOUZA MARANGONI";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DOMINGOS SAVIO";"0006";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202427560006;1900000;1900000;1900000;NA;0;0;NA;"DOMINGOS SAVIO";"DOMINGOS SAVIO";"DOMINGOS SÁVIO CAMPOS RESENDE";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUIZA ERUNDINA";"0014";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202436110014;1900000;1900000;1900000;NA;0;0;NA;"LUIZA ERUNDINA";"LUIZA ERUNDINA";"LUIZA ERUNDINA DE SOUSA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RENATA ABREU";"0002";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";202437460002;1900002;1800002;1800002;NA;0;0;NA;"RENATA ABREU";"RENATA ABREU";"RENATA HELLMEISTER DE ABREU";"PODE";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JACK ROCHA";"0004";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202443970004;1905204;1905204;1905204;NA;0;0;NA;"JACK ROCHA";"JACK ROCHA";"JACKELINE OLIVEIRA ROCHA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ARTHUR OLIVEIRA MAIA";"0006";"BAHIA (UF)";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";202427390006;1910000;0;0;NA;0;0;NA;"ARTHUR OLIVEIRA MAIA";"ARTHUR OLIVEIRA MAIA";"ARTHUR DE OLIVEIRA MAIA DA SILVA";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO JUNIOR";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202437750004;1911745;1911745;1911745;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE PAULO DA SILVA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"VICENTINHO JUNIOR";"0004";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";202437750004;1911745;1911745;1911745;NA;0;0;NA;"VICENTINHO";"VICENTINHO";"VICENTE ALVES DE OLIVEIRA JUNIOR";"PP";"deputado"
